customer_id,tech_era,region,income_level,education_level,age_group,tech_adoption_score,digital_literacy_score,primary_device,annual_tech_purchases,avg_spend_per_item,tech_anxiety_score,social_influence_score,preferred_category,brand_loyalty_score,online_purchase_ratio
b419069b-114d-42e2-9500-e3632c7e40b8,Tech 3.0 (2011-present),South America,Low,PhD,25-34,0.6622979930483839,0.9779974558702853,Smartphone,1,33.258282215485856,0.12236299559124464,0.6710691137401231,Electronics,0.5444033460630016,0.6280149431378665
ad32d3a9-f873-423d-9b71-66fc55d926a6,Tech 1.0 (1970-1990),South America,High,PhD,55-64,0.36751686164913777,0.17508914276896406,Wearable,0,466.5994992022409,0.5168087158456673,0.09847464642863528,Media,0.7382825089592912,0.379355045197341
dba97a84-ed72-4eb8-a052-26d24c998e44,Tech 2.0 (1991-2010),Africa,High,PhD,45-54,0.6747314311999035,0.8892084529700869,Tablet,3,145.93433153898738,0.230233750489923,0.5289215577102119,Software,0.08830280085490802,0.4794527884377516
486e2000-657b-4298-a1be-d2418ff91684,Tech 1.0 (1970-1990),Oceania,Middle,Master,35-44,0.14131882844049107,0.5298597844963734,None,1,50.42000701805464,1.0,0.4611473081013071,Accessories,0.2570302517873741,0.12528481305562122
a35c5a65-4ee0-4082-b570-b17878692221,Tech 2.0 (1991-2010),Africa,Middle,Some College,35-44,0.6543298029036387,0.7048860070325704,Laptop,1,55.71758719182721,0.2054096699163919,0.7924093942530321,Services,0.426479002836186,0.46741902717395856
03ea29c3-817d-416a-b3b8-610819940624,Tech 1.0 (1970-1990),Asia,Middle,Bachelor,55-64,0.23265093757561311,0.4418491243335703,Wearable,3,74.95503800232738,0.8087289721695367,0.4888050511597612,Electronics,0.2829006032674744,0.17729254522536503
d60db20e-09ee-41b8-8bf3-a03906fa2e2d,Tech 2.0 (1991-2010),Oceania,Low,Some College,18-24,0.7579709337654318,0.6196325432030269,Laptop,1,123.91036021849561,0.2989273741530958,0.8865594032941957,Electronics,0.3903658247472601,0.6097226241115757
fcdaa0c6-c5b5-4f6e-9b9d-5f4bb251072a,Tech 2.0 (1991-2010),South America,Low,Some College,45-54,0.5233785911790748,0.5444104353796372,Desktop,2,30.377383616994504,0.3532745986929146,0.3259758946686838,Services,0.5772134282241246,0.3196336340794895
9ab7136b-c97d-4600-92de-75bff00b52b7,Tech 3.0 (2011-present),North America,High,Master,45-54,1.0,1.0,Desktop,6,154.56866347288354,0.0,0.42270028828545636,Software,0.7677093132599051,0.8225342753689068
97c4b07d-edd4-4742-b382-740e86a1f490,Tech 2.0 (1991-2010),South America,High,PhD,55-64,0.7133540904782282,0.8347530163619455,Tablet,2,86.89520313168124,0.19767129934311495,0.3986420360314588,Software,0.702385806812173,0.6543156446821377
f3df974e-946b-4a3a-aaea-dfac441fd316,Tech 2.0 (1991-2010),South America,Middle,High School,45-54,0.6031266877248674,0.725130564080638,Desktop,3,54.55583906098774,0.35301459164940296,0.643235200323959,Software,0.5164854954548278,0.4069268342306095
cee717ad-5716-4f2b-99e2-5e560f08151a,Tech 2.0 (1991-2010),Oceania,Low,Master,25-34,0.3963424083643703,0.9813068515588715,Tablet,3,187.2489131164301,0.5736435631963805,0.281688773557832,Software,0.5413555708972415,0.3678496937226463
78f8efcd-aa34-40fb-a3a6-02465422cea4,Tech 2.0 (1991-2010),Africa,High,High School,18-24,0.7053988418445792,0.5197591092505782,Laptop,2,107.4188028028726,0.17363168387131,0.7847060595600573,Electronics,0.7097702874748936,0.558053377855419
65098dbf-f067-4233-b22d-b6da93c646f0,Tech 2.0 (1991-2010),Europe,Low,Bachelor,45-54,0.5148667457202112,0.666291402888196,Desktop,1,40.177159729693535,0.454886285630976,0.3903074942944768,Software,0.31402472842096707,0.1565012830859735
625a6c89-e1cd-478a-82a5-b68c3968e58e,Tech 2.0 (1991-2010),South America,Middle,Master,35-44,0.6934319911239274,0.7133121301584578,Tablet,2,48.79448523792237,0.3944323598486769,0.7354528533481989,Software,0.008809363461079378,0.5939259934393966
3a0ac509-750d-4b58-bd4b-4d01685505a0,Tech 3.0 (2011-present),Africa,Low,Bachelor,25-34,0.6704715013566246,0.8984530501422188,Tablet,1,30.06825675865366,0.3255196473777201,0.8244850954068161,Services,0.11143993606708574,0.424294964533261
6a49f191-6f8d-48f9-be33-40d534394865,Tech 3.0 (2011-present),North America,Low,Some College,25-34,0.8042340697071415,0.8756044295927149,Smartphone,0,52.23896490219993,0.28790089059150814,0.5283340869909054,Services,0.24139844962662324,0.6522519255055145
9b669265-c264-49cb-9761-35e7708bf8f5,Tech 1.0 (1970-1990),Europe,Middle,High School,55-64,0.472212860568497,0.365652570776463,None,0,57.11240930183838,0.49125498430029213,0.6976874876397762,Electronics,0.5421633215337587,0.4935517726571986
079ee326-687a-4afe-88b7-5293204d389f,Tech 2.0 (1991-2010),Asia,Low,PhD,55-64,0.6185704154662998,0.9218953310665067,Tablet,0,73.96304306343987,0.5125454731655108,0.3196833398493881,Services,0.34549929058082673,0.6404182013811515
0e651772-9d7c-470a-a084-2a4180f0092a,Tech 1.0 (1970-1990),Asia,Low,PhD,18-24,0.3799271575019,0.6618701876590606,None,1,73.45805672994366,0.6757549265755999,0.6847389516118576,Electronics,0.04830321721535232,0.276260396012628
81a2884c-0b3e-4628-ae3a-9eaac406e69e,Tech 2.0 (1991-2010),South America,High,Some College,18-24,0.5659446819996171,0.7913000220274299,Laptop,6,189.70827088748572,0.5075430966053647,0.420672774063108,Accessories,0.6999497656445272,0.5765840527430572
bddbfd92-dabd-492b-9878-e80ea690b35c,Tech 1.0 (1970-1990),North America,High,Bachelor,65+,0.4021271576736062,0.4463249518898446,Wearable,4,347.6191459620749,0.6307380583637148,0.6761631516142789,Electronics,0.2741946388725651,0.23664968071795495
fdfc0173-8fcb-426d-bed4-12c3b86e2f96,Tech 3.0 (2011-present),North America,Middle,PhD,45-54,0.8708530266520326,0.9799746019862529,Tablet,2,99.31689954445586,0.0681686829160292,0.4707823853908563,Electronics,0.1606930956352329,0.607933203541416
4779b7ed-7e68-434a-8755-8d982ea467d1,Tech 3.0 (2011-present),Asia,Low,Master,45-54,0.7150033359741271,1.0,Desktop,1,45.31252226381402,0.4576930491492134,0.8030496238567947,Media,0.4918835689939572,0.5147028882802072
dfe1725a-bc05-4cfc-9b2a-909344f55110,Tech 3.0 (2011-present),South America,High,Some College,45-54,0.9058513483286043,1.0,Desktop,1,320.8760707913853,0.2947579404873081,0.6143444265261843,Services,0.7330104871777547,0.7076626164103906
8c36f953-d2e3-45b0-a4cb-40fb0c4b2a1d,Tech 3.0 (2011-present),Asia,High,PhD,45-54,0.9137417560538179,1.0,Laptop,3,239.28435253406744,0.014576011885901588,0.08919293263058355,Accessories,0.43219583887380386,0.6960321861652741
2180913c-8cc7-46e1-9c8a-02670390b29d,Tech 3.0 (2011-present),Asia,Middle,Some College,18-24,0.8709330378157183,0.9573704665095804,Laptop,2,46.893921401761624,0.0801820200056543,0.3579867733611545,Software,0.3952539626971724,0.6772519094096788
2442c1e6-b1f8-4afb-ad2b-0e0d22475430,Tech 2.0 (1991-2010),Africa,High,Master,35-44,0.7513600106569717,0.7967299160338088,Desktop,2,164.48891591516576,0.21079458415838237,0.4036589573109613,Accessories,0.22062709737486438,0.613238509665749
